model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SARIMA,48,24,winter_2022,7,1413.7550139029934,1610.927503303426,0.32056024634123653,1.2990473001264036,2026-02-06T11:34:19.707367
SARIMA,48,24,winter_2022,8,3854.1379352240215,3887.554539360161,0.8739020507787153,1.1087265000678599,2026-02-06T11:34:20.815644
SARIMA,48,24,winter_2022,9,746.239361729284,1059.3972848927667,0.16920518143031,0.5878198000136763,2026-02-06T11:34:21.398417
SARIMA,48,24,covid_2020,0,938.1251559788379,1174.5080387744376,0.21271410402942834,1.1371207998599857,2026-02-06T11:34:22.542639
SARIMA,48,24,covid_2020,1,1772.4098827590522,2235.4292899663483,0.40188302997867864,1.1768097998574376,2026-02-06T11:34:23.716182
SARIMA,48,24,covid_2020,2,1769.2266805826637,2172.884438936229,0.4011612584809423,1.3335011000744998,2026-02-06T11:34:25.052230
SARIMA,48,24,covid_2020,3,7513.315028996652,8342.605598313969,1.7035979309352545,1.2126955999992788,2026-02-06T11:34:26.267191
SARIMA,48,24,covid_2020,4,1438.6120851928974,1575.6270104775165,0.3261964342363481,1.1997225999366492,2026-02-06T11:34:27.467319
SARIMA,48,24,covid_2020,5,3834.069833344531,4962.862333644313,0.8693517322165688,1.3190868999809027,2026-02-06T11:34:28.778242
SARIMA,48,24,covid_2020,6,7725.092774002454,8501.729502350649,1.7516172309137086,1.1944929000455886,2026-02-06T11:34:29.980187
SARIMA,48,24,covid_2020,7,6325.5033191647235,6515.959066496555,1.434268937887485,1.3459411000367254,2026-02-06T11:34:31.323076
SARIMA,48,24,covid_2020,8,3359.25697953416,4063.966793677947,0.7616908405580923,1.1288016000762582,2026-02-06T11:34:32.454697
SARIMA,48,24,covid_2020,9,4900.4885366721455,5537.149898760645,1.1111556083335796,1.1098633999936283,2026-02-06T11:34:33.560469
SARIMA,48,168,summer_2023,0,16556.244928308963,21663.303078759564,3.7540266174212378,1.2398684001527727,2026-02-06T11:34:34.806394
SARIMA,48,168,summer_2023,1,82184.72536381816,103596.19122551936,18.634880547925064,1.3029595001135021,2026-02-06T11:34:36.112895
SARIMA,48,168,summer_2023,2,51338.23267649902,66470.24607899402,11.640628221765914,1.4531519999727607,2026-02-06T11:34:37.552428
SARIMA,48,168,summer_2023,3,82122.66334047355,102713.76112000296,18.62080836618485,1.7014333999250084,2026-02-06T11:34:39.264562
SARIMA,48,168,summer_2023,4,61519.02043063994,80489.74108219403,13.949059172193078,1.440557299880311,2026-02-06T11:34:40.709205
SARIMA,48,168,summer_2023,5,106341.85680899487,127641.45955119641,24.112361392067154,1.6747835997957736,2026-02-06T11:34:42.374948
SARIMA,48,168,summer_2023,6,18465.403434705404,25843.691669033607,4.1869165559865795,1.5769118999596685,2026-02-06T11:34:43.961220
SARIMA,48,168,summer_2023,7,184739.63694282665,231718.6156188113,41.88857542148854,1.331953200045973,2026-02-06T11:34:45.294870
SARIMA,48,168,summer_2023,8,25722.432411611768,27924.597803071003,5.8324032023046515,1.4085584999993443,2026-02-06T11:34:46.697913
SARIMA,48,168,summer_2023,9,35106.68845169234,44721.159972242865,7.960225490009639,1.3818147999700159,2026-02-06T11:34:48.086493
SARIMA,48,168,winter_2022,0,61634.56410768739,78267.1287771448,13.975257989677905,1.383473200025037,2026-02-06T11:34:49.468622
SARIMA,48,168,winter_2022,1,7258.5140623878715,8545.721342555162,1.645823380308833,1.4932009999174625,2026-02-06T11:34:50.962396
SARIMA,48,168,winter_2022,2,10188.395177965735,11961.236280911591,2.3101558869482197,1.3826975000556558,2026-02-06T11:34:52.337324
SARIMA,48,168,winter_2022,3,23560.46246811145,29094.14268922205,5.3421898266806025,1.5333339001517743,2026-02-06T11:34:53.879750
SARIMA,48,168,winter_2022,4,27345.792955728546,33753.83267641277,6.200490212292384,1.4203082001768053,2026-02-06T11:34:55.300704
SARIMA,48,168,winter_2022,5,44667.28123124312,60026.29557411372,10.12803104786235,1.5802671001292765,2026-02-06T11:34:56.868650
SARIMA,48,168,winter_2022,6,57843.25282131355,80900.22732323599,13.115601494765768,1.446635500062257,2026-02-06T11:34:58.320914
SARIMA,48,168,winter_2022,7,14556.410903806274,19133.64758274578,3.3005765633228576,1.5018340998794883,2026-02-06T11:34:59.831944
SARIMA,48,168,winter_2022,8,16506.455055637336,18579.288837524524,3.7427370702988885,1.3419988001696765,2026-02-06T11:35:01.175827
SARIMA,48,168,winter_2022,9,17130.427936424723,23020.408456519042,3.8842190798468175,0.7479644000995904,2026-02-06T11:35:01.923857
SARIMA,48,168,covid_2020,0,2498.945562983565,4007.5027456801386,0.5666205229234417,1.4129476000089198,2026-02-06T11:35:03.331103
SARIMA,48,168,covid_2020,1,9938.262967581852,11257.350864330852,2.2534399480549787,1.4227992999367416,2026-02-06T11:35:04.759084
SARIMA,48,168,covid_2020,2,31659.455005494063,41087.5321653161,7.178586527217679,1.6707769001368433,2026-02-06T11:35:06.430924
SARIMA,48,168,covid_2020,3,140713.5593471021,181653.0533020733,31.90593335073706,1.4150179999414831,2026-02-06T11:35:07.842248
SARIMA,48,168,covid_2020,4,25337.26222239816,30987.407064166422,5.745068233004173,1.4153040000237525,2026-02-06T11:35:09.263243
SARIMA,48,168,covid_2020,5,15087.916993773215,16605.093742533165,3.4210922972768603,1.5271272000391036,2026-02-06T11:35:10.792047
SARIMA,48,168,covid_2020,6,125315.17451823197,160129.59466138555,28.414444383088764,1.5025065001100302,2026-02-06T11:35:12.294985
SARIMA,48,168,covid_2020,7,6074.285967116482,6813.520236364091,1.3773069498019717,1.5927192999515682,2026-02-06T11:35:13.872945
SARIMA,48,168,covid_2020,8,7047.941797897026,9765.084431763018,1.5980774156162196,1.419368299888447,2026-02-06T11:35:15.304956
SARIMA,48,168,covid_2020,9,87176.15043659348,114064.6139187487,19.766655456015663,1.4061060999520123,2026-02-06T11:35:16.714281
SARIMA,96,24,summer_2023,0,2003.7956258886097,2636.482070833639,0.45434832282506044,1.9810486000496894,2026-02-06T11:35:18.684064
SARIMA,96,24,summer_2023,1,5055.44964363169,5628.479316306769,1.146292085397682,1.9029861998278648,2026-02-06T11:35:20.599513
SARIMA,96,24,summer_2023,2,4231.085639341657,5106.284954439952,0.959372622201215,2.069015600020066,2026-02-06T11:35:22.665693
SARIMA,96,24,summer_2023,3,8592.893282026862,9373.618027290242,1.9483856539372768,1.9887544000521302,2026-02-06T11:35:24.658519
SARIMA,96,24,summer_2023,4,5729.338156098853,6251.012266025179,1.299092157148887,1.9679898999165744,2026-02-06T11:35:26.626932
SARIMA,96,24,summer_2023,5,6327.0487426679365,7699.64899898774,1.4346193531532276,1.9866123001556844,2026-02-06T11:35:28.613326
SARIMA,96,24,summer_2023,6,6730.277782414397,7657.607956621031,1.5260490556419326,1.9210876999422908,2026-02-06T11:35:30.536739
SARIMA,96,24,summer_2023,7,5210.9215805973245,5528.487731490286,1.181544390021001,2.129672799957916,2026-02-06T11:35:32.667065
SARIMA,96,24,summer_2023,8,4258.601850515231,5116.2528763105465,0.9656117536953109,1.9672977000009269,2026-02-06T11:35:34.628512
SARIMA,96,24,summer_2023,9,2454.293804386581,3207.895079812973,0.5564960115373404,1.8910809999797493,2026-02-06T11:35:36.512477
SARIMA,96,24,winter_2022,0,3987.5850570700127,4167.438405644837,0.9041603641581897,2.0220917998813093,2026-02-06T11:35:38.540114
SARIMA,96,24,winter_2022,1,4024.625738352124,4339.345090235046,0.9125591106168569,1.5399851000402123,2026-02-06T11:35:40.089836
SARIMA,96,24,winter_2022,2,1771.260207761766,2326.6531414260776,0.4016223482504314,1.8342352001927793,2026-02-06T11:35:41.920059
SARIMA,96,24,winter_2022,3,1479.6348362009533,1586.8478816769277,0.33549809049179313,2.16217130003497,2026-02-06T11:35:44.076120
SARIMA,96,24,winter_2022,4,2344.500543372013,2910.95685902473,0.5316010654884682,1.986484399996698,2026-02-06T11:35:46.072832
SARIMA,96,24,winter_2022,5,5130.482828213734,5412.81036507149,1.163305398098151,1.8882279999088496,2026-02-06T11:35:47.959932
SARIMA,96,24,winter_2022,6,754.8399454856257,905.0498899959309,0.17115531085195565,2.0056899001356214,2026-02-06T11:35:49.961232
SARIMA,96,24,winter_2022,7,465.0385118132256,582.5034151210026,0.10544461978137216,2.0767417000606656,2026-02-06T11:35:52.042945
SARIMA,96,24,winter_2022,8,1715.3353779124143,1803.4493082992135,0.388941737354766,1.9387453999370337,2026-02-06T11:35:53.982924
SARIMA,96,24,winter_2022,9,749.4664251368031,1069.2729340570806,0.16993689819219593,2.1490777998697013,2026-02-06T11:35:56.133918
SARIMA,96,24,covid_2020,0,886.138196904796,926.2241325697701,0.2009263810905726,1.9509182998444885,2026-02-06T11:35:58.086554
SARIMA,96,24,covid_2020,1,1810.5130956559103,2288.813868493192,0.4105226989400561,1.9443199001252651,2026-02-06T11:36:00.028722
SARIMA,96,24,covid_2020,2,1022.6650878101277,1788.7297247655922,0.2318830131452259,1.7696199999190867,2026-02-06T11:36:01.800962
SARIMA,96,24,covid_2020,3,3912.7449814438537,4039.8098728550103,0.887190837724691,2.075492500094697,2026-02-06T11:36:03.868087
SARIMA,96,24,covid_2020,4,204.13043738601723,250.1974639714801,0.0462853200524147,1.9413640000857413,2026-02-06T11:36:05.807603
SARIMA,96,24,covid_2020,5,2831.5438728294907,4238.359111681751,0.6420351422092443,2.1141839001793414,2026-02-06T11:36:07.933692
SARIMA,96,24,covid_2020,6,6123.161144380916,6446.463955340556,1.3883890953715954,2.064841300016269,2026-02-06T11:36:09.995933
SARIMA,96,24,covid_2020,7,782.4096505373145,1012.1805694959235,0.1774065717536065,2.0811851997859776,2026-02-06T11:36:12.079841
SARIMA,96,24,covid_2020,8,2709.1497701197072,3652.4045609935015,0.6142830328766333,1.9992050000000745,2026-02-06T11:36:14.074886
SARIMA,96,24,covid_2020,9,6430.542389847037,6788.615867376793,1.4580859005452653,1.9451316001359373,2026-02-06T11:36:16.015074
SARIMA,96,168,summer_2023,0,12265.965888869281,15631.841426249739,2.7812322561417555,1.9411615999415517,2026-02-06T11:36:17.965610
SARIMA,96,168,summer_2023,1,50939.08278706111,60794.610534666026,11.550123441498465,1.9252880001440644,2026-02-06T11:36:19.890457
SARIMA,96,168,summer_2023,2,4651.423677306905,5245.667444330542,1.0546816847132137,2.0354371001012623,2026-02-06T11:36:21.929899
SARIMA,96,168,summer_2023,3,49321.836325070086,58679.25779211824,11.183422761994521,2.0084160999394953,2026-02-06T11:36:23.934120
SARIMA,96,168,summer_2023,4,22399.778834756784,27248.707513246125,5.0790119579738935,1.930348200025037,2026-02-06T11:36:25.854065
SARIMA,96,168,summer_2023,5,42710.34550808255,51261.126371478604,9.684307919511797,1.9384339000098407,2026-02-06T11:36:27.800593
SARIMA,96,168,summer_2023,6,58654.58284760358,70678.23777652389,13.299565583687768,1.8813827999401838,2026-02-06T11:36:29.689636
SARIMA,96,168,summer_2023,7,46281.69609813906,57102.28376537421,10.494089680609754,2.1242832001298666,2026-02-06T11:36:31.813198
SARIMA,96,168,summer_2023,8,38012.54304740425,48306.06850447758,8.61911013117643,1.9155611000023782,2026-02-06T11:36:33.728291
SARIMA,96,168,summer_2023,9,5178.1881158622,7485.118493845341,1.1741222783991825,1.8984582000412047,2026-02-06T11:36:35.624308
SARIMA,96,168,winter_2022,0,12832.728087500871,16593.1865560155,2.909742095699226,1.9967677998356521,2026-02-06T11:36:37.627683
SARIMA,96,168,winter_2022,1,6603.584389694056,7317.597054235316,1.4973221087658126,1.477385199861601,2026-02-06T11:36:39.105686
SARIMA,96,168,winter_2022,2,36559.45434327918,46542.1341186384,8.289631212715129,1.840723100118339,2026-02-06T11:36:40.946126
SARIMA,96,168,winter_2022,3,6082.765302655341,8777.190215967226,1.3792295869367057,2.132502800086513,2026-02-06T11:36:43.074683
SARIMA,96,168,winter_2022,4,8662.865307157806,12411.365283259554,1.9642513798886543,1.9756662000436336,2026-02-06T11:36:45.050820
SARIMA,96,168,winter_2022,5,38315.251819681594,46567.737813552434,8.687747481818242,1.9130827998742461,2026-02-06T11:36:46.959948
SARIMA,96,168,winter_2022,6,5486.123972453094,6755.327895420334,1.2439448382312142,2.062641500029713,2026-02-06T11:36:49.030215
SARIMA,96,168,winter_2022,7,10527.106616126232,13329.17660892152,2.3869566204469965,2.080385599983856,2026-02-06T11:36:51.113091
SARIMA,96,168,winter_2022,8,10119.20133946214,11697.596914324258,2.2944666100240854,2.029474899871275,2026-02-06T11:36:53.141359
SARIMA,96,168,winter_2022,9,10427.006934432717,13979.88149004765,2.3642596338355992,2.1689549998845905,2026-02-06T11:36:55.312956
SARIMA,96,168,covid_2020,0,16325.246910608983,20118.562108679074,3.7016492389291793,1.922785400180146,2026-02-06T11:36:57.236086
SARIMA,96,168,covid_2020,1,8053.174587750985,8934.260176146872,1.8260077625129305,1.976798899937421,2026-02-06T11:36:59.215687
SARIMA,96,168,covid_2020,2,4718.4715688296355,6372.537040988952,1.0698843813698649,1.8805747998412699,2026-02-06T11:37:01.094582
SARIMA,96,168,covid_2020,3,31377.31049222082,37910.489039069595,7.114611995711681,2.120232499903068,2026-02-06T11:37:03.211232
SARIMA,96,168,covid_2020,4,7020.893086973697,8216.817167206123,1.59194428692594,2.0214889999479055,2026-02-06T11:37:05.239239
SARIMA,96,168,covid_2020,5,8326.155625471169,9014.257960939274,1.8879045323475327,2.0250036001671106,2026-02-06T11:37:07.263985
SARIMA,96,168,covid_2020,6,54417.78442574307,66243.6713812424,12.338897623218232,1.955009700031951,2026-02-06T11:37:09.215856
SARIMA,96,168,covid_2020,7,8221.11930085029,10116.132805015824,1.8640881923422783,2.0985714998096228,2026-02-06T11:37:11.310398
SARIMA,96,168,covid_2020,8,8477.226292541103,9624.106824069098,1.9221588761161739,2.0714026999194175,2026-02-06T11:37:13.388411
SARIMA,96,168,covid_2020,9,70360.23751630832,88111.00764188127,15.953750719927298,1.9423858998343349,2026-02-06T11:37:15.324996
SARIMA,168,24,summer_2023,0,1913.9593445220207,2514.113491742093,0.4339784990564068,2.8484024999197572,2026-02-06T11:37:18.181140
SARIMA,168,24,summer_2023,1,4964.652139333771,5512.272893771832,1.1257043102466275,2.9217613998334855,2026-02-06T11:37:21.101893
SARIMA,168,24,summer_2023,2,5017.067553167773,6008.696599092439,1.1375891826647413,2.671389500144869,2026-02-06T11:37:23.773019
SARIMA,168,24,summer_2023,3,8092.777764102596,8833.07611346545,1.8349875389539136,2.87537829997018,2026-02-06T11:37:26.638439
SARIMA,168,24,summer_2023,4,5431.094584869245,5888.110182949865,1.2314672633569181,2.6992803001776338,2026-02-06T11:37:29.352147
SARIMA,168,24,summer_2023,5,5235.352905679797,6493.875442079794,1.1870840425844666,2.6917175999842584,2026-02-06T11:37:32.044823
SARIMA,168,24,summer_2023,6,5084.663837832854,5827.679361706495,1.1529162240905182,2.6015878000762314,2026-02-06T11:37:34.641821
SARIMA,168,24,summer_2023,7,3640.8924196738553,3973.9000803663944,0.8255499428649069,2.794816699810326,2026-02-06T11:37:37.441915
SARIMA,168,24,summer_2023,8,2183.9323431117,2724.4618364254816,0.495193214535625,2.5735225998796523,2026-02-06T11:37:40.016613
SARIMA,168,24,summer_2023,9,3158.0505923032056,4268.171301258693,0.7160685308779156,2.7866708000656217,2026-02-06T11:37:42.801718
SARIMA,168,24,winter_2022,0,2863.8622456938015,3144.831860011762,0.6493631343046571,2.810090299928561,2026-02-06T11:37:45.611505
SARIMA,168,24,winter_2022,1,3550.444747965854,3905.5337596260783,0.8050414901000507,2.9808803000487387,2026-02-06T11:37:48.593476
SARIMA,168,24,winter_2022,2,1792.3438570218402,2232.4131522551265,0.4064029359294261,2.9585847000125796,2026-02-06T11:37:51.553555
SARIMA,168,24,winter_2022,3,2846.250038648359,2994.106266950962,0.6453696747776677,2.8822521998081356,2026-02-06T11:37:54.436930
SARIMA,168,24,winter_2022,4,3961.0898135909515,4677.590740165575,0.8981527308037579,2.5100565999746323,2026-02-06T11:37:56.946221
SARIMA,168,24,winter_2022,5,2506.3688274426163,2788.0902041360973,0.5683037024419921,2.9728863001801074,2026-02-06T11:37:59.922660
SARIMA,168,24,winter_2022,6,469.64632496796395,580.874405497051,0.10648941304855887,3.1123784999363124,2026-02-06T11:38:03.033341
SARIMA,168,24,winter_2022,7,1088.976404313056,1178.4514737076809,0.24691869595048524,2.6186222000978887,2026-02-06T11:38:05.654506
SARIMA,168,24,winter_2022,8,1420.5392875318103,1479.9728567335796,0.32209853862265236,3.3008616999723017,2026-02-06T11:38:08.956778
SARIMA,168,24,winter_2022,9,865.5462383733002,1251.2012310239384,0.19625728125744,3.2407525000162423,2026-02-06T11:38:12.191188
SARIMA,168,24,covid_2020,0,602.6418229671707,693.1568781388644,0.13664532350096661,3.1584954001009464,2026-02-06T11:38:15.357382
SARIMA,168,24,covid_2020,1,2112.117915219051,2666.418707395293,0.4789097350998434,2.8852500000502914,2026-02-06T11:38:18.232968
SARIMA,168,24,covid_2020,2,1489.8908074057647,2292.3397307406904,0.3378235688268313,2.8337761000730097,2026-02-06T11:38:21.076870
SARIMA,168,24,covid_2020,3,3119.2191437298043,3206.843964092234,0.7072637389598933,2.8012544999364763,2026-02-06T11:38:23.878492
SARIMA,168,24,covid_2020,4,324.7273482211352,381.7374524899172,0.07362992719093987,2.6559194999281317,2026-02-06T11:38:26.523791
