model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
Chronos-Bolt,24,168,summer_2023,2,2481.4342912946427,3186.5258204568613,0.5626499498671862,0.13110730005428195,2026-02-06T12:18:29.165728
Chronos-Bolt,24,168,summer_2023,3,2493.2361188616073,3157.439504939155,0.5653259416160669,0.13174620014615357,2026-02-06T12:18:29.295477
Chronos-Bolt,24,168,summer_2023,4,2358.427199590774,2855.6143700513253,0.5347588490537203,0.13308230019174516,2026-02-06T12:18:29.431301
Chronos-Bolt,24,168,summer_2023,5,3157.3591424851193,3890.0120604578765,0.7159117488882224,0.12530529987998307,2026-02-06T12:18:29.556323
Chronos-Bolt,24,168,summer_2023,6,4068.260811941964,4952.059295720563,0.9224530949362908,0.12935040006414056,2026-02-06T12:18:29.684997
Chronos-Bolt,24,168,summer_2023,7,5219.058500744048,6171.137653719887,1.1833893865734741,0.11581019987352192,2026-02-06T12:18:29.799054
Chronos-Bolt,24,168,summer_2023,8,3845.7601609002977,4366.284961036805,0.8720024420243032,0.12465510005131364,2026-02-06T12:18:29.926882
Chronos-Bolt,24,168,summer_2023,9,3625.281180245536,4187.813003436578,0.8220101904271642,0.12787460000254214,2026-02-06T12:18:30.046223
Chronos-Bolt,24,168,winter_2022,0,2390.651878720238,2880.8800375645897,0.5420655966715344,0.12687289994210005,2026-02-06T12:18:30.183269
Chronos-Bolt,24,168,winter_2022,1,4287.194080171131,5091.907786637229,0.9720948657563158,0.1304923000279814,2026-02-06T12:18:30.315681
Chronos-Bolt,24,168,winter_2022,2,2493.9407087053573,2849.304129161786,0.5654857030256893,0.13430789997801185,2026-02-06T12:18:30.450660
Chronos-Bolt,24,168,winter_2022,3,2110.2181222098216,2661.006602581889,0.47847896873010676,0.12102560000494123,2026-02-06T12:18:30.563362
Chronos-Bolt,24,168,winter_2022,4,2313.8484002976193,2801.2336210660296,0.5246508807406256,0.12649909988977015,2026-02-06T12:18:30.698156
Chronos-Bolt,24,168,winter_2022,5,1479.599330357143,1843.556342564961,0.33549003976028274,0.1295802998356521,2026-02-06T12:18:30.826915
Chronos-Bolt,24,168,winter_2022,6,1170.0509440104167,1615.1803719101677,0.2653018487328326,0.127024200046435,2026-02-06T12:18:30.955040
Chronos-Bolt,24,168,winter_2022,7,1522.112025669643,2156.0706693804495,0.3451295317146788,0.12578849983401597,2026-02-06T12:18:31.082509
Chronos-Bolt,24,168,winter_2022,8,2308.0134858630954,3049.1380691303493,0.5233278498122704,0.12473869998939335,2026-02-06T12:18:31.205705
Chronos-Bolt,24,168,winter_2022,9,2337.9860956101193,3056.5427077752984,0.5301239545613319,0.1268538001459092,2026-02-06T12:18:31.331645
Chronos-Bolt,24,168,covid_2020,0,1636.905494326637,2132.581865294606,0.3711582440652445,0.13266400014981627,2026-02-06T12:18:31.468055
Chronos-Bolt,24,168,covid_2020,1,2117.827218191964,2679.070479340818,0.4802042844025413,0.12921170005574822,2026-02-06T12:18:31.598995
Chronos-Bolt,24,168,covid_2020,2,1926.0785551525298,2641.4466564383133,0.43672645546113925,0.12829130003228784,2026-02-06T12:18:31.724632
Chronos-Bolt,24,168,covid_2020,3,1963.5665225074404,2747.1349483467206,0.44522662128332524,0.12809150014072657,2026-02-06T12:18:31.855542
Chronos-Bolt,24,168,covid_2020,4,2673.9411272321427,3535.329241983283,0.6062996898459201,0.12836409988813102,2026-02-06T12:18:31.985231
Chronos-Bolt,24,168,covid_2020,5,3494.555245535714,4386.3540641192185,0.7923688894792164,0.12667660019360483,2026-02-06T12:18:32.110814
Chronos-Bolt,24,168,covid_2020,6,3195.7430478050596,4021.4589897412266,0.7246150631285941,0.1265018000267446,2026-02-06T12:18:32.237860
Chronos-Bolt,24,168,covid_2020,7,3976.6198846726193,5730.588005893384,0.9016740788185689,0.12266460014507174,2026-02-06T12:18:32.358721
Chronos-Bolt,24,168,covid_2020,8,4800.652087983631,6243.7598906230705,1.088518308185606,0.13463920005597174,2026-02-06T12:18:32.496115
Chronos-Bolt,24,168,covid_2020,9,2722.8593401227677,3587.3066535589037,0.617391593478856,0.12580329994671047,2026-02-06T12:18:32.622443
Chronos-Bolt,48,24,summer_2023,0,4163.648600260417,4679.383377402002,0.9440816887312601,0.034361899830400944,2026-02-06T12:18:32.659828
Chronos-Bolt,48,24,summer_2023,1,2040.5714518229167,2105.4576703811554,0.46268701496405984,0.03141719987615943,2026-02-06T12:18:32.689693
Chronos-Bolt,48,24,summer_2023,2,3166.48095703125,4090.0037917329423,0.7179800641827614,0.03202609997242689,2026-02-06T12:18:32.723433
Chronos-Bolt,48,24,summer_2023,3,2089.2024739583335,2576.909238824854,0.47371379986119544,0.031185300089418888,2026-02-06T12:18:32.751630
Chronos-Bolt,48,24,summer_2023,4,3237.1318359375,3646.1804779218246,0.7339997160486726,0.029423800064250827,2026-02-06T12:18:32.784504
Chronos-Bolt,48,24,summer_2023,5,2439.6767578125,3736.4356397584133,0.5531816862090553,0.029025299940258265,2026-02-06T12:18:32.808882
Chronos-Bolt,48,24,summer_2023,6,1815.0782877604167,2018.1362142584244,0.41155782814647746,0.030490699922665954,2026-02-06T12:18:32.845287
Chronos-Bolt,48,24,summer_2023,7,1295.34228515625,1494.9413547399986,0.2937108890454479,0.03259730013087392,2026-02-06T12:18:32.875033
Chronos-Bolt,48,24,summer_2023,8,1298.1090494791667,1460.2517564398681,0.2943382358234967,0.02884509996511042,2026-02-06T12:18:32.902920
Chronos-Bolt,48,24,summer_2023,9,2893.2555338541665,3766.8392753995295,0.6560278814502415,0.028400399954989552,2026-02-06T12:18:32.934556
Chronos-Bolt,48,24,winter_2022,0,4638.093424479167,5023.102551870327,1.0516591319454227,0.03542390000075102,2026-02-06T12:18:32.973228
Chronos-Bolt,48,24,winter_2022,1,2926.4375,3255.7146244987566,0.6635516880059683,0.03283239994198084,2026-02-06T12:18:33.008268
Chronos-Bolt,48,24,winter_2022,2,2305.01025390625,2638.1853327299173,0.5226468854539206,0.02946579991839826,2026-02-06T12:18:33.037998
Chronos-Bolt,48,24,winter_2022,3,1797.00341796875,2400.413443757471,0.40745946268992883,0.028160899877548218,2026-02-06T12:18:33.061885
Chronos-Bolt,48,24,winter_2022,4,1848.8829752604167,2295.3729827102807,0.4192228329357953,0.02867050003260374,2026-02-06T12:18:33.095589
Chronos-Bolt,48,24,winter_2022,5,1107.2296549479167,1317.0401461129848,0.25105750816511746,0.030556000070646405,2026-02-06T12:18:33.116926
Chronos-Bolt,48,24,winter_2022,6,686.2683919270834,791.6335999096843,0.15560713320833183,0.0290930001065135,2026-02-06T12:18:33.155180
Chronos-Bolt,48,24,winter_2022,7,882.88330078125,993.4396547501931,0.20018835343166544,0.025545099982991815,2026-02-06T12:18:33.181901
Chronos-Bolt,48,24,winter_2022,8,301.9220377604167,391.77268807579793,0.06845896343322767,0.025761400116607547,2026-02-06T12:18:33.208182
Chronos-Bolt,48,24,winter_2022,9,1213.9602864583333,1538.1896922044598,0.2752580218274389,0.027374600060284138,2026-02-06T12:18:33.235389
Chronos-Bolt,48,24,covid_2020,0,899.5298665364584,1181.516965599461,0.20396285974057204,0.030132200103253126,2026-02-06T12:18:33.267708
Chronos-Bolt,48,24,covid_2020,1,1124.2040201822917,1568.511780331758,0.2549063409879949,0.028886100044474006,2026-02-06T12:18:33.296340
Chronos-Bolt,48,24,covid_2020,2,1361.801513671875,2003.6824700087245,0.30878010998904143,0.03231399995274842,2026-02-06T12:18:33.328816
Chronos-Bolt,48,24,covid_2020,3,719.6650390625,794.8231244795093,0.16317961735687264,0.032095199916511774,2026-02-06T12:18:33.360474
Chronos-Bolt,48,24,covid_2020,4,1200.306396484375,1273.0503247576053,0.2721620863290496,0.02906309999525547,2026-02-06T12:18:33.392703
Chronos-Bolt,48,24,covid_2020,5,1881.58349609375,3288.5260589667773,0.42663747473068503,0.029490400105714798,2026-02-06T12:18:33.422322
Chronos-Bolt,48,24,covid_2020,6,1261.824951171875,1564.6165231752568,0.2861110398968528,0.029820800060406327,2026-02-06T12:18:33.451294
Chronos-Bolt,48,24,covid_2020,7,1823.327880859375,2053.0536763845103,0.41342837259725634,0.02950780000537634,2026-02-06T12:18:33.478715
Chronos-Bolt,48,24,covid_2020,8,2018.9915364583333,2523.9270047735054,0.45779390200087666,0.025340600172057748,2026-02-06T12:18:33.506748
Chronos-Bolt,48,24,covid_2020,9,1541.3927408854167,1986.4663122733878,0.34950131519797173,0.031011899933218956,2026-02-06T12:18:33.538237
Chronos-Bolt,48,168,summer_2023,0,5934.490652901785,6542.907445257968,1.3456092228823,0.13460599980317056,2026-02-06T12:18:33.672474
Chronos-Bolt,48,168,summer_2023,1,2349.2149367559523,2709.411714586068,0.5326700251665194,0.13085529999807477,2026-02-06T12:18:33.807054
Chronos-Bolt,48,168,summer_2023,2,2213.4173642113096,2871.063806209572,0.5018787615604761,0.13092170003801584,2026-02-06T12:18:33.938237
Chronos-Bolt,48,168,summer_2023,3,2087.4127139136904,2552.952815392049,0.47330798278881697,0.1306219999678433,2026-02-06T12:18:34.068789
Chronos-Bolt,48,168,summer_2023,4,2824.087890625,3372.4024192619695,0.6403445441433255,0.1369684999808669,2026-02-06T12:18:34.206918
Chronos-Bolt,48,168,summer_2023,5,2933.145089285714,3576.4775219506832,0.6650725925846536,0.13395460019819438,2026-02-06T12:18:34.340809
Chronos-Bolt,48,168,summer_2023,6,4004.4153878348216,4931.927739277482,0.9079765380517677,0.13690120005048811,2026-02-06T12:18:34.479290
Chronos-Bolt,48,168,summer_2023,7,4434.505324590774,5426.28960582181,1.0054967835819704,0.13012510002590716,2026-02-06T12:18:34.608880
Chronos-Bolt,48,168,summer_2023,8,4791.2343982514885,5295.025983088189,1.0863829050140434,0.13375809998251498,2026-02-06T12:18:34.739422
Chronos-Bolt,48,168,summer_2023,9,4223.322660900298,4722.065874820002,0.9576124146284519,0.13694900018163025,2026-02-06T12:18:34.880213
Chronos-Bolt,48,168,winter_2022,0,2037.6482514880952,2613.237664141915,0.4620241972833301,0.1358998001087457,2026-02-06T12:18:35.013904
Chronos-Bolt,48,168,winter_2022,1,4049.702613467262,4645.07634840567,0.9182451376762303,0.1325836000032723,2026-02-06T12:18:35.144311
Chronos-Bolt,48,168,winter_2022,2,2559.432152157738,2968.1773636503194,0.5803354846638671,0.13605570001527667,2026-02-06T12:18:35.286844
Chronos-Bolt,48,168,winter_2022,3,1727.8497953869048,2115.864799274265,0.39177930447848197,0.1362242999020964,2026-02-06T12:18:35.421291
Chronos-Bolt,48,168,winter_2022,4,2205.5400390625,2723.60026173156,0.5000926265757157,0.12587669980712235,2026-02-06T12:18:35.549970
Chronos-Bolt,48,168,winter_2022,5,1072.1575520833333,1347.155085626377,0.24310512474407625,0.12786990008316934,2026-02-06T12:18:35.675985
Chronos-Bolt,48,168,winter_2022,6,1153.842796688988,1417.834262910684,0.26162675110488615,0.12724549998529255,2026-02-06T12:18:35.805076
Chronos-Bolt,48,168,winter_2022,7,1269.0685221354167,1753.9888836472976,0.28775347502148785,0.13151549990288913,2026-02-06T12:18:35.939022
Chronos-Bolt,48,168,winter_2022,8,1889.7493954613096,2668.928415008492,0.428489042143087,0.12699329992756248,2026-02-06T12:18:36.066873
Chronos-Bolt,48,168,winter_2022,9,2087.8094773065477,2896.6637817370433,0.47339794644567607,0.1309322000015527,2026-02-06T12:18:36.190707
Chronos-Bolt,48,168,covid_2020,0,1597.045200892857,1967.3098518956906,0.36212016790868967,0.12952279997989535,2026-02-06T12:18:36.327717
Chronos-Bolt,48,168,covid_2020,1,2228.935105096726,2796.218925682754,0.5053973137791916,0.13574010017327964,2026-02-06T12:18:36.464579
Chronos-Bolt,48,168,covid_2020,2,1923.7616024925596,2547.406250604698,0.43620110070862766,0.13650009990669787,2026-02-06T12:18:36.598779
Chronos-Bolt,48,168,covid_2020,3,1657.5972144717261,2343.3825913496394,0.3758499642301279,0.12576419999822974,2026-02-06T12:18:36.727507
Chronos-Bolt,48,168,covid_2020,4,2197.248953683036,3042.1476573842756,0.4982126740057582,0.1306396999862045,2026-02-06T12:18:36.859704
Chronos-Bolt,48,168,covid_2020,5,2921.5027436755954,3897.4967926614127,0.6624327623877185,0.13346799998544157,2026-02-06T12:18:36.992897
Chronos-Bolt,48,168,covid_2020,6,2462.922630673363,3409.351172371388,0.5584525447789027,0.1331312998663634,2026-02-06T12:18:37.121482
Chronos-Bolt,48,168,covid_2020,7,3220.9505673363096,4586.161140971988,0.7303307130050751,0.13367610005661845,2026-02-06T12:18:37.261261
Chronos-Bolt,48,168,covid_2020,8,3951.8023856026784,5380.900856777746,0.8960468636807277,0.14323029993101954,2026-02-06T12:18:37.404613
Chronos-Bolt,48,168,covid_2020,9,2575.227271670387,3564.471804477658,0.5839169307787675,0.13073960016481578,2026-02-06T12:18:37.535646
Chronos-Bolt,96,24,summer_2023,0,4248.584147135417,4844.141504547381,0.9633403011228168,0.02721229987218976,2026-02-06T12:18:37.559352
Chronos-Bolt,96,24,summer_2023,1,1669.1056315104167,1773.388855881604,0.37845942694795454,0.02758480003103614,2026-02-06T12:18:37.591546
Chronos-Bolt,96,24,summer_2023,2,1088.8893229166667,1469.623209849769,0.24689895077992613,0.02779530012048781,2026-02-06T12:18:37.621958
Chronos-Bolt,96,24,summer_2023,3,3340.29052734375,3572.0723418566186,0.7573903142812007,0.031633400125429034,2026-02-06T12:18:37.654403
Chronos-Bolt,96,24,summer_2023,4,3020.94873046875,3407.590537206385,0.6849815277045985,0.030238699866458774,2026-02-06T12:18:37.673276
Chronos-Bolt,96,24,summer_2023,5,1698.4205729166667,2511.622983477275,0.38510640944934516,0.030355999944731593,2026-02-06T12:18:37.714659
Chronos-Bolt,96,24,summer_2023,6,994.5244140625,1568.654602402936,0.22550228860664834,0.030662599951028824,2026-02-06T12:18:37.743099
Chronos-Bolt,96,24,summer_2023,7,1247.2757161458333,1474.3356059297876,0.28281209041963845,0.02996689989231527,2026-02-06T12:18:37.776448
Chronos-Bolt,96,24,summer_2023,8,2872.9869791666665,3760.1216429829014,0.6514321114478643,0.03183609992265701,2026-02-06T12:18:37.803768
Chronos-Bolt,96,24,summer_2023,9,1303.3439127604167,1477.8355996972184,0.2955252088467558,0.03144939988851547,2026-02-06T12:18:37.826029
Chronos-Bolt,96,24,winter_2022,0,4173.695149739583,4418.6431309492245,0.9463596819792061,0.030270999995991588,2026-02-06T12:18:37.866175
Chronos-Bolt,96,24,winter_2022,1,2095.7000325520835,2449.771607406956,0.4751870812734247,0.030155699932947755,2026-02-06T12:18:37.898783
Chronos-Bolt,96,24,winter_2022,2,1332.7809244791667,1660.3218594385469,0.30219987004004223,0.03136669984087348,2026-02-06T12:18:37.935052
Chronos-Bolt,96,24,winter_2022,3,2061.3933919270835,2759.7483906159946,0.46740826170303135,0.030516100116074085,2026-02-06T12:18:37.956632
Chronos-Bolt,96,24,winter_2022,4,1254.9903971354167,1644.0229996140147,0.28456134684253,0.030769400065764785,2026-02-06T12:18:37.997877
Chronos-Bolt,96,24,winter_2022,5,1452.8582356770833,1695.892299767713,0.32942666115948194,0.031124999979510903,2026-02-06T12:18:38.027961
Chronos-Bolt,96,24,winter_2022,6,691.16552734375,909.0400047231685,0.15671752851734594,0.031184700084850192,2026-02-06T12:18:38.058134
Chronos-Bolt,96,24,winter_2022,7,744.3435872395834,842.168601269453,0.16877532623513855,0.030952000059187412,2026-02-06T12:18:38.087751
Chronos-Bolt,96,24,winter_2022,8,355.9646809895833,422.8119399761317,0.08071280009948753,0.030726700089871883,2026-02-06T12:18:38.123182
Chronos-Bolt,96,24,winter_2022,9,1524.2320963541667,1865.9243599330132,0.34561024469126134,0.03098469995893538,2026-02-06T12:18:38.154934
Chronos-Bolt,96,24,covid_2020,0,911.8815104166666,1227.3949023963273,0.2067635189538171,0.03210040018893778,2026-02-06T12:18:38.187749
Chronos-Bolt,96,24,covid_2020,1,1232.8682454427083,1919.0020736336003,0.2795452851299457,0.029873899882659316,2026-02-06T12:18:38.219321
Chronos-Bolt,96,24,covid_2020,2,1352.0587565104167,1991.3171729009287,0.3065709997789932,0.03025890002027154,2026-02-06T12:18:38.248955
Chronos-Bolt,96,24,covid_2020,3,539.8509114583334,815.3885294378393,0.12240787085654063,0.028795399935916066,2026-02-06T12:18:38.278039
Chronos-Bolt,96,24,covid_2020,4,817.4195149739584,1025.3133109720734,0.18534484299425152,0.030417599948123097,2026-02-06T12:18:38.302913
Chronos-Bolt,96,24,covid_2020,5,2097.0953776041665,3433.5123807119953,0.47550346717425473,0.02665760018862784,2026-02-06T12:18:38.336889
Chronos-Bolt,96,24,covid_2020,6,1452.812255859375,1539.8015621868965,0.3294162355188679,0.026469199918210506,2026-02-06T12:18:38.362636
Chronos-Bolt,96,24,covid_2020,7,2558.6206868489585,3115.5764322933137,0.5801514899004733,0.032638599863275886,2026-02-06T12:18:38.390603
Chronos-Bolt,96,24,covid_2020,8,761.8199869791666,804.3142210790575,0.1727379922915527,0.03203510004095733,2026-02-06T12:18:38.429604
Chronos-Bolt,96,24,covid_2020,9,2500.9016927083335,2602.167696780751,0.5670640632966185,0.03210219996981323,2026-02-06T12:18:38.461177
Chronos-Bolt,96,168,summer_2023,0,5412.724841889881,6115.611676494026,1.2273020372202954,0.1463921999093145,2026-02-06T12:18:38.605877
Chronos-Bolt,96,168,summer_2023,1,2746.2765299479165,3489.462731868182,0.6227012971157296,0.1443697998765856,2026-02-06T12:18:38.755342
Chronos-Bolt,96,168,summer_2023,2,2562.838936941964,3398.8327765807503,0.5811079521415583,0.14581839996390045,2026-02-06T12:18:38.895710
Chronos-Bolt,96,168,summer_2023,3,2294.0245768229165,2929.0815922675806,0.5201559508029894,0.14035000000149012,2026-02-06T12:18:39.036297
Chronos-Bolt,96,168,summer_2023,4,2897.9666341145835,3453.415535220099,0.6570960944328065,0.1413392999675125,2026-02-06T12:18:39.170637
Chronos-Bolt,96,168,summer_2023,5,2938.8977399553573,3560.223577173072,0.6663769707107371,0.1480112001299858,2026-02-06T12:18:39.332811
Chronos-Bolt,96,168,summer_2023,6,4076.1417178199404,4831.795603899821,0.9242400418293467,0.1528805000707507,2026-02-06T12:18:39.484769
Chronos-Bolt,96,168,summer_2023,7,3971.658621651786,4614.423947109698,0.9005491429700787,0.14397080009803176,2026-02-06T12:18:39.629640
Chronos-Bolt,96,168,summer_2023,8,2993.612351190476,3509.534291880461,0.6787831719857185,0.14861949998885393,2026-02-06T12:18:39.776167
Chronos-Bolt,96,168,summer_2023,9,2753.4605654761904,3348.3698189584943,0.6243302329469173,0.14737340016290545,2026-02-06T12:18:39.926233
Chronos-Bolt,96,168,winter_2022,0,2003.597144717262,2503.86660366112,0.45430331844130534,0.13974100002087653,2026-02-06T12:18:40.067831
Chronos-Bolt,96,168,winter_2022,1,2747.623465401786,3236.4385026792115,0.6230067064381738,0.13935690000653267,2026-02-06T12:18:40.204966
Chronos-Bolt,96,168,winter_2022,2,1816.7977585565477,2218.7644101264436,0.4119477075644557,0.1445929000619799,2026-02-06T12:18:40.350656
Chronos-Bolt,96,168,winter_2022,3,2197.7718563988096,2720.6578168716183,0.4983312389775762,0.14813939994201064,2026-02-06T12:18:40.500661
Chronos-Bolt,96,168,winter_2022,4,2244.4836077008927,2808.451441993977,0.5089228410282649,0.1491473000496626,2026-02-06T12:18:40.648822
Chronos-Bolt,96,168,winter_2022,5,1374.3142903645833,1635.89143859154,0.3116173050755889,0.14303319994360209,2026-02-06T12:18:40.794135
Chronos-Bolt,96,168,winter_2022,6,1057.1429501488096,1264.974265714235,0.23970065618515748,0.14946860005147755,2026-02-06T12:18:40.938430
Chronos-Bolt,96,168,winter_2022,7,745.4364071800595,1070.5191654443163,0.16902311642925325,0.14411740005016327,2026-02-06T12:18:41.089583
Chronos-Bolt,96,168,winter_2022,8,1754.7753208705358,2514.4851150528516,0.3978845016286385,0.14804410003125668,2026-02-06T12:18:41.237753
Chronos-Bolt,96,168,winter_2022,9,2191.107491629464,2969.355891055163,0.49682013529188784,0.1486680000089109,2026-02-06T12:18:41.376425
Chronos-Bolt,96,168,covid_2020,0,1403.459740048363,1829.8030341502729,0.31822585637229867,0.1543695000000298,2026-02-06T12:18:41.540036
Chronos-Bolt,96,168,covid_2020,1,1445.2042294456846,1872.0700752210898,0.32769116236449564,0.14570900006219745,2026-02-06T12:18:41.688242
Chronos-Bolt,96,168,covid_2020,2,1908.6490885416667,2440.6551900811473,0.4327744312027425,0.149126400006935,2026-02-06T12:18:41.837564
Chronos-Bolt,96,168,covid_2020,3,1505.135021391369,1962.528540877565,0.3412801005048432,0.1470015998929739,2026-02-06T12:18:41.984952
Chronos-Bolt,96,168,covid_2020,4,1696.9474167596727,2346.9531456686145,0.38477238035948086,0.14439869998022914,2026-02-06T12:18:42.117764
Chronos-Bolt,96,168,covid_2020,5,2843.6737351190477,3771.5277451475363,0.6447855138120944,0.1420782001223415,2026-02-06T12:18:42.272598
Chronos-Bolt,96,168,covid_2020,6,2582.0985746837796,3641.971524230058,0.5854749564373839,0.14768219995312393,2026-02-06T12:18:42.420729
Chronos-Bolt,96,168,covid_2020,7,2681.2336309523807,3542.3867328653437,0.6079532201719066,0.15006170002743602,2026-02-06T12:18:42.557602
Chronos-Bolt,96,168,covid_2020,8,2408.6511811755954,3254.065841807253,0.5461468276997666,0.1449850001372397,2026-02-06T12:18:42.717339
Chronos-Bolt,96,168,covid_2020,9,2788.080299014137,3335.2803917688575,0.6321800444079244,0.1479835999198258,2026-02-06T12:18:42.863702
Chronos-Bolt,168,24,summer_2023,0,3585.3147786458335,4325.7666942310525,0.8129480548971872,0.036208200035616755,2026-02-06T12:18:42.903615
Chronos-Bolt,168,24,summer_2023,1,2308.8693033854165,2437.5940620287806,0.5235219011670529,0.0302263000048697,2026-02-06T12:18:42.933038
Chronos-Bolt,168,24,summer_2023,2,862.3756510416666,969.2671877688574,0.19553837009809497,0.032144400058314204,2026-02-06T12:18:42.967045
Chronos-Bolt,168,24,summer_2023,3,3358.14990234375,3643.0924968400195,0.7614398176203226,0.03221859992481768,2026-02-06T12:18:42.997352
Chronos-Bolt,168,24,summer_2023,4,2860.4864908854165,3198.2372125125307,0.6485977026829676,0.032113200053572655,2026-02-06T12:18:43.032269
Chronos-Bolt,168,24,summer_2023,5,2437.7509765625,3765.805978847515,0.5527450271657073,0.03231050004251301,2026-02-06T12:18:43.060680
Chronos-Bolt,168,24,summer_2023,6,1161.0491536458333,1402.8399803320185,0.2632607481825918,0.03297109995037317,2026-02-06T12:18:43.098077
Chronos-Bolt,168,24,summer_2023,7,1079.6388346354167,1367.742029160911,0.24480145950806304,0.0336943999864161,2026-02-06T12:18:43.126720
Chronos-Bolt,168,24,summer_2023,8,1624.7755533854167,2137.9330121806943,0.368407854628614,0.03465820010751486,2026-02-06T12:18:43.166392
Chronos-Bolt,168,24,summer_2023,9,799.7154947916666,1015.1909984761706,0.1813305654036823,0.03148720017634332,2026-02-06T12:18:43.199085
