model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SARIMA,336,168,winter_2022,1,18562.687536301724,20955.928370473604,4.20897512714362,6.870609600096941,2026-02-06T11:44:42.775114
SARIMA,336,168,winter_2022,2,11217.16586614556,13753.323517369145,2.543423307391261,6.666416299995035,2026-02-06T11:44:49.452037
SARIMA,336,168,winter_2022,3,2903.6644212518563,3449.3731681729414,0.6583880325906644,6.593828999903053,2026-02-06T11:44:56.046314
SARIMA,336,168,winter_2022,4,8461.517424679272,9750.097964872872,1.918596987032132,6.38770699989982,2026-02-06T11:45:02.434167
SARIMA,336,168,winter_2022,5,10141.860352476217,11911.82844081873,2.2996044017363766,6.77269920008257,2026-02-06T11:45:09.208088
SARIMA,336,168,winter_2022,6,1324.7007879343548,1742.7319059892804,0.3003677488197432,6.414716900093481,2026-02-06T11:45:15.619550
SARIMA,336,168,winter_2022,7,1356.1116529459282,1911.902764048767,0.3074899690961568,6.64160170010291,2026-02-06T11:45:22.263137
SARIMA,336,168,winter_2022,8,2308.8366156782267,3159.405388853622,0.5235144894306728,6.40902080014348,2026-02-06T11:45:28.673525
SARIMA,336,168,winter_2022,9,4959.522691286087,6729.042444123151,1.1245412394786445,6.970429900102317,2026-02-06T11:45:35.642623
SARIMA,336,168,covid_2020,0,8721.691742865756,10369.971698613148,1.977589912050501,7.168616000097245,2026-02-06T11:45:42.808059
SARIMA,336,168,covid_2020,1,7984.827467416693,8932.283760180972,1.810510473721297,6.927215100033209,2026-02-06T11:45:49.739892
SARIMA,336,168,covid_2020,2,2252.567741886736,3045.4413588818343,0.5107558686890581,6.603827799903229,2026-02-06T11:45:56.333546
SARIMA,336,168,covid_2020,3,9531.15130255542,11245.27226813067,2.1611298841854416,6.595759900053963,2026-02-06T11:46:02.941863
SARIMA,336,168,covid_2020,4,7229.499664581342,8453.826265364596,1.6392445442185355,6.521928100148216,2026-02-06T11:46:09.453322
SARIMA,336,168,covid_2020,5,7362.728816331568,8014.621849576446,1.6694534342206169,7.061861400026828,2026-02-06T11:46:16.524464
SARIMA,336,168,covid_2020,6,22129.282781968,26605.49956026004,5.017678643174945,5.49742789985612,2026-02-06T11:46:22.027306
SARIMA,336,168,covid_2020,7,11918.280676024053,14238.797800194556,2.70239677447568,6.751331500010565,2026-02-06T11:46:28.779415
SARIMA,336,168,covid_2020,8,13576.11298379122,15041.014273773815,3.078300044663317,6.667084800079465,2026-02-06T11:46:35.438095
SARIMA,336,168,covid_2020,9,6825.434067466746,8274.230902139905,1.5476251574964444,6.905167500022799,2026-02-06T11:46:42.346463
SARIMA,512,24,summer_2023,0,2617.244531794722,3477.8727777624144,0.5934440858541411,9.68514550011605,2026-02-06T11:46:52.040901
SARIMA,512,24,summer_2023,1,2439.8798749035545,2702.059172813129,0.5532277417590652,9.167566900141535,2026-02-06T11:47:01.208736
SARIMA,512,24,summer_2023,2,6783.726994711283,7687.109954020038,1.5381683354974525,9.120532999979332,2026-02-06T11:47:10.329516
SARIMA,512,24,summer_2023,3,4798.949975016877,5098.92714207918,1.0881323645485843,9.378884800011292,2026-02-06T11:47:19.707819
