model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,96,168,summer_2023,8,5773.416666666667,6713.743039112987,1.3090866880732828,4.069996066391468e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,summer_2023,9,5956.714285714285,6909.781975748653,1.35064829481408,7.720012217760086e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,0,2490.3690476190477,3305.2627263919867,0.5646758508614774,4.2899977415800095e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,1,2334.5476190476193,3083.299162616316,0.5293443011680112,4.1800085455179214e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,2,2562.9940476190477,3422.1870261086938,0.5811431225327273,4.109996370971203e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,3,2809.6309523809523,3531.064051151343,0.6370665223932502,4.0899962186813354e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,4,2511.2738095238096,3234.1103343519226,0.5694158769338837,4.109996370971203e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,5,1855.482142857143,2371.988420181724,0.42071915356394535,4.079984501004219e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,6,1543.922619047619,2102.3079367005885,0.35007494949734724,4.069996066391468e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,7,1364.172619047619,1996.9146454444356,0.30931774353649116,4.060007631778717e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,8,1687.857142857143,2436.4745901756146,0.3827112167117145,4.0400074794888496e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,winter_2022,9,2187.3869047619046,2945.166428517524,0.49597651512356306,4.0400074794888496e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,0,1568.3630952380952,2133.5876908446508,0.35561667701821864,4.260009154677391e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,1,1678.982142857143,2184.4875243515626,0.38069886509612283,4.179985262453556e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,2,1918.6190476190477,2485.010038783977,0.4350350580485735,4.069996066391468e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,3,2038.9166666666667,2607.3720760292617,0.46231180261672045,4.100007936358452e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,4,2131.4940476190477,2830.205981692768,0.4833031538422717,4.079984501004219e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,5,2241.839285714286,3038.9440943086356,0.5083232572962206,4.0999846532940865e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,6,2718.089285714286,3659.8493341679414,0.6163100130061383,4.039984196424484e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,7,3136.565476190476,4033.4313725294446,0.7111969130615071,4.039984196424484e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,8,3035.2083333333335,4250.9709528138,0.6882148048721748,4.0400074794888496e-05,2026-02-06T11:33:18.811555
SeasonalNaive,96,168,covid_2020,9,3379.8690476190477,5055.22708382597,0.7663645001086623,4.0400074794888496e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,0,2671.1666666666665,3314.36913303271,0.605670597992249,1.6600126400589943e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,1,6730.333333333333,6898.95465511503,1.5260616514708305,8.19982960820198e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,2,6010.833333333333,6340.13651272589,1.362919455705401,7.400056347250938e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,3,7383.625,7505.996483368037,1.6741915152307432,7.500173524022102e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,4,4479.5,5268.1058186663895,1.0156990492442552,7.200054824352264e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,5,5607.625,6521.66752385206,1.271494448268404,7.200054824352264e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,6,7182.041666666667,7538.95422400658,1.6284837353423283,7.3998235166072845e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,7,2599.2916666666665,3015.1350646916853,0.5893733842040069,1.4899997040629387e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,8,3466.125,3761.3434601216622,0.785922506320291,7.00005330145359e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,summer_2023,9,3282.1666666666665,3653.1769393228137,0.7442110866825582,7.2999391704797745e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,0,6378.041666666667,7168.196725234783,1.4461816847580262,9.00006853044033e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,1,5273.041666666667,5638.54651409977,1.195629737126616,7.699942216277122e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,2,1357.7916666666667,1607.7547361667657,0.3078709018651872,7.4999406933784485e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,3,1730.3333333333333,1869.425000724376,0.39234243141920067,7.2999391704797745e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,4,2325.8333333333335,2668.8750907451627,0.5273683905273499,7.4999406933784485e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,5,913.875,1204.7204551264165,0.20721553044493665,7.1998219937086105e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,6,2434.4583333333335,3072.9522788896893,0.5519984405829715,7.0999376475811005e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,7,3842.25,4648.383590023525,0.8712065346486749,7.0999376475811005e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,8,2018.4583333333333,2326.5213570908822,0.4576730014746758,7.00005330145359e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,winter_2022,9,1761.9583333333333,1973.8613700899396,0.39951320548602726,7.0999376475811005e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,0,2470.5,2883.335366087915,0.5601706666275102,9.299954399466515e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,1,1480.8333333333333,1746.7107898370964,0.33576984233862434,7.5998250395059586e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,2,1564.5833333333333,1906.8300265099667,0.35475963927448917,7.2999391704797745e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,3,901.0833333333334,1090.1642078145842,0.2043150987736379,7.2999391704797745e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,4,921.75,1126.8030735965654,0.20900113821651795,7.00005330145359e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,5,1140.625,1547.9164894571456,0.2586296970742781,7.00005330145359e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,6,1864.3333333333333,2338.5684723779204,0.4227261065165844,7.00005330145359e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,7,1833.75,2095.4916089866197,0.41579152395393526,7.400056347250938e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,8,1355.2083333333333,1681.413059007215,0.30728514693482717,7.400056347250938e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,24,covid_2020,9,1473.8333333333333,1918.5886305650133,0.33418263543055204,7.0999376475811005e-06,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,0,5723.589285714285,6349.790202289776,1.2977886361791728,3.829994238913059e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,1,5713.321428571428,6328.448760500927,1.2954604627808526,3.6999816074967384e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,2,5247.005952380952,5938.939002064098,1.1897262991879185,3.660004585981369e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,3,4857.196428571428,5606.696838114561,1.1013393893275123,3.690016455948353e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,4,4647.7797619047615,5353.6098785906,1.0538554493276833,3.6800047382712364e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,5,4642.208333333333,5271.579983065527,1.0525921621967687,3.6499928683042526e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,6,4881.178571428572,5520.735095981331,1.1067771925865457,3.660004585981369e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,7,5243.7202380952385,6049.091103018622,1.188981283700456,3.6700163036584854e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,8,5700.422619047619,6359.149811679306,1.2925357371262671,3.650016151368618e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,summer_2023,9,5457.827380952381,6244.1294958316075,1.2375287603019525,3.66999302059412e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,0,2916.1964285714284,3914.6822082599074,0.6612295881034697,3.8400059565901756e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,1,2553.940476190476,3327.3237476128725,0.5790902809449909,3.71001660823822e-05,2026-02-06T11:33:18.811555
