model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,336,24,winter_2022,3,1730.3333333333333,1869.425000724376,0.39234243141920067,2.1399930119514465e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,winter_2022,4,2325.8333333333335,2668.8750907451627,0.5273683905273499,2.210005186498165e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,winter_2022,5,913.875,1204.7204551264165,0.20721553044493665,2.1399930119514465e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,winter_2022,6,2434.4583333333335,3072.9522788896893,0.5519984405829715,2.0300038158893585e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,winter_2022,7,3842.25,4648.383590023525,0.8712065346486749,2.119992859661579e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,winter_2022,8,2018.4583333333333,2326.5213570908822,0.4576730014746758,2.059992402791977e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,winter_2022,9,1761.9583333333333,1973.8613700899396,0.39951320548602726,2.0900042727589607e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,0,2470.5,2883.335366087915,0.5601706666275102,2.0499806851148605e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,1,1480.8333333333333,1746.7107898370964,0.33576984233862434,2.1799933165311813e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,2,1564.5833333333333,1906.8300265099667,0.35475963927448917,2.210005186498165e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,3,901.0833333333334,1090.1642078145842,0.2043150987736379,1.8200138583779335e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,4,921.75,1126.8030735965654,0.20900113821651795,1.7600134015083313e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,5,1140.625,1547.9164894571456,0.2586296970742781,1.7600134015083313e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,6,1864.3333333333333,2338.5684723779204,0.4227261065165844,1.9700033590197563e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,7,1833.75,2095.4916089866197,0.41579152395393526,1.910002902150154e-05,2026-02-09T09:51:57.700839
